retailer,brand,vendor_raw,title,sku,form,motion,power,material,price,list_price,discount_pct,url
slumberland,Ashley,Ashley Furniture,Marcy Ottoman,QK1016302,Ottoman,Stationary,,Fabric,349.99,649.99,46.2,https://www.slumberland.com/products/marcy-ottoman
slumberland,Ashley,Ashley Furniture,Marcy Rocker Recliner,QK1016392,Recliner,Motion,,Fabric,469.99,759.99,38.2,https://www.slumberland.com/products/marcy-rocker-recliner
slumberland,Ashley,Ashley Furniture,Riles Oversized Ottoman,QK1016441,Ottoman,Stationary,,Unspecified,349.99,524.99,33.3,https://www.slumberland.com/products/riles-oversized-ottoman
slumberland,Ashley,Ashley Furniture,Marcy Loveseat,QK1016374,Loveseat,Stationary,,Fabric,479.99,849.99,43.5,https://www.slumberland.com/products/marcy-loveseat
slumberland,Ashley,Ashley Furniture,Riles Rocker Recliner,QK1016455,Recliner,Motion,,Fabric,449.99,704.99,36.2,https://www.slumberland.com/products/riles-rocker-recliner
slumberland,Ashley,Ashley Furniture,Riles Left Chaise Sleeper Sectional,QK1016469,Sectional,Stationary,,Unspecified,1299.99,2849.99,54.4,https://www.slumberland.com/products/riles-left-chaise-sleeper-sectional
slumberland,Ashley,Ashley Furniture,Riles Left Chaise Sectional,QK1016464,Sectional,Stationary,,Fabric,1199.99,1799.98,33.3,https://www.slumberland.com/products/riles-left-chaise-sectional
slumberland,Ashley,Ashley Furniture,Riles Right Chaise Sectional,QK1016470,Sectional,Stationary,,Fabric,1199.99,1799.98,33.3,https://www.slumberland.com/products/riles-right-chaise-sectional
slumberland,Ashley,Ashley Furniture,Riles Sleeper,QK1016452,Sleeper,Stationary,,Unspecified,899.99,1349.98,33.3,https://www.slumberland.com/products/riles-sleeper
slumberland,Ashley,Ashley Furniture,Riles Right Chaise Sleeper Sectional,QK1016471,Sectional,Stationary,,Unspecified,1299.99,2849.99,54.4,https://www.slumberland.com/products/riles-right-chaise-sleeper-sectional
slumberland,Ashley,Ashley Furniture,Aniela Table Lamp,QK1017552,Other,Stationary,,Unspecified,119.99,299.99,60.0,https://www.slumberland.com/products/aniela-table-lamp
slumberland,Ashley,Ashley Furniture,Baldridge Printer Stand,QK1017702,Other,Stationary,,Unspecified,199.99,379.99,47.4,https://www.slumberland.com/products/baldridge-printer-stand
slumberland,Ashley,Ashley Furniture,Drystan Storage Bed,QK1028988,Other,Stationary,,Unspecified,519.99,1079.98,51.9,https://www.slumberland.com/products/drystan-storage-bed
slumberland,Ashley,Ashley Furniture,Maire Table Lamp,QK1020065,Other,Stationary,,Unspecified,129.99,287.99,54.9,https://www.slumberland.com/products/maire-table-lamp
slumberland,Ashley,Ashley Furniture,Norbert Set of 2 Table Lamps,QK1020062,Other,Stationary,,Fabric,129.99,287.99,54.9,https://www.slumberland.com/products/norbert-set-of-2-table-lamps
slumberland,Ashley,Ashley Furniture,Drystan 5 Drawer Chest,QK987525,Other,Stationary,,Fabric,299.99,609.99,50.8,https://www.slumberland.com/products/drystan-5-drawer-chest
slumberland,Ashley,Ashley Furniture,Puckman Leather Accent Chair,QK1022835,Chair,Stationary,,Leather,599.99,1099.99,45.5,https://www.slumberland.com/products/puckman-leather-accent-chair
slumberland,Ashley,Ashley Furniture,Alisdair Sleigh Bed,QK1029049,Other,Stationary,,Unspecified,319.99,499.99,36.0,https://www.slumberland.com/products/alisdair-sleigh-bed
slumberland,Ashley,Ashley Furniture,Wynnlow Panel Headboard,QK1024923,Other,Stationary,,Unspecified,249.99,439.99,43.2,https://www.slumberland.com/products/wynnlow-panel-headboard
slumberland,Ashley,Ashley Furniture,Wynnlow Panel Bed,QK1024925,Other,Stationary,,Unspecified,399.99,899.99,55.6,https://www.slumberland.com/products/wynnlow-panel-bed
slumberland,Ashley,Ashley Furniture,Centiar Counter Stool,3721234,Other,Stationary,,Leather,99.99,199.99,50.0,https://www.slumberland.com/products/centiar-counter-stool
slumberland,Ashley,Ashley Furniture,Realyn 2 Piece Lift Top Desk,QK1026420,Other,Stationary,,Unspecified,739.99,1289.98,42.6,https://www.slumberland.com/products/realyn-2-piece-lift-top-desk
slumberland,Ashley,Ashley Furniture,Realyn 2 Piece Desk,QK1026416,Other,Stationary,,Unspecified,679.99,1184.98,42.6,https://www.slumberland.com/products/realyn-2-piece-desk
slumberland,Ashley,Ashley Furniture,Realyn 60 Inch Desk,QK1026409,Other,Stationary,,Unspecified,429.99,829.99,48.2,https://www.slumberland.com/products/realyn-60-inch-desk
slumberland,Ashley,Ashley Furniture,Realyn Lift Top Desk,QK1026408,Other,Stationary,,Unspecified,499.99,939.99,46.8,https://www.slumberland.com/products/realyn-lift-top-desk
slumberland,Ashley,Ashley Furniture,Realyn Bookcase,QK1026427,Other,Stationary,,Unspecified,429.99,829.99,48.2,https://www.slumberland.com/products/realyn-bookcase
slumberland,Ashley,Ashley Furniture,Valebeck Lift Top Coffee Table,QK1026437,Other,Stationary,,Unspecified,469.99,829.99,43.4,https://www.slumberland.com/products/valebeck-lift-top-coffee-table
slumberland,Ashley,Ashley Furniture,Valebeck End Table,QK1026430,Other,Stationary,,Unspecified,269.99,459.99,41.3,https://www.slumberland.com/products/valebeck-end-table
slumberland,Ashley,Ashley Furniture,Valebeck Chairside Table,QK1026439,Other,Stationary,,Unspecified,179.99,309.99,41.9,https://www.slumberland.com/products/valebeck-chairside-table
slumberland,Ashley,Ashley Furniture,Carynhurst End Table,QK1045530,Other,Stationary,,Unspecified,229.99,419.99,45.2,https://www.slumberland.com/products/carynhurst-end-table
slumberland,Ashley,Ashley Furniture,Tyler Creek End Table,QK1026450,Other,Stationary,,Unspecified,299.99,499.99,40.0,https://www.slumberland.com/products/tyler-creek-end-table
slumberland,Ashley,Ashley Furniture,Tyler Creek Console Table,QK1026454,Other,Stationary,,Unspecified,439.99,759.99,42.1,https://www.slumberland.com/products/tyler-creek-console-table
slumberland,Ashley,Ashley Furniture,Bolanburg Chairside Table,QK1026456,Other,Stationary,,Unspecified,249.99,459.99,45.7,https://www.slumberland.com/products/bolanburg-chairside-table
slumberland,Ashley,Ashley Furniture,Tyler Creek Lift Top Coffee Table,QK1026459,Other,Stationary,,Unspecified,629.99,1129.99,44.2,https://www.slumberland.com/products/tyler-creek-lift-top-coffee-table
slumberland,Ashley,Ashley Furniture,Bolanburg Lift Top Coffee Table,QK1026458,Other,Stationary,,Unspecified,629.99,1129.99,44.2,https://www.slumberland.com/products/bolanburg-lift-top-coffee-table
slumberland,Ashley,Ashley Furniture,Bolanburg Console Table,QK1026453,Other,Stationary,,Unspecified,419.99,759.99,44.7,https://www.slumberland.com/products/bolanburg-console-table
slumberland,Ashley,Ashley Furniture,Tyler Creek Chairside Table,QK1026455,Other,Stationary,,Unspecified,249.99,459.99,45.7,https://www.slumberland.com/products/tyler-creek-chairside-table
slumberland,Ashley,Ashley Furniture,Todoe 65 Inch TV Stand,QK1026935,Other,Stationary,,Unspecified,549.99,1059.99,48.1,https://www.slumberland.com/products/todoe-65-inch-tv-stand
slumberland,Southern Motion,Southern Motion,Contour Leather Reclining Console Loveseat,QK1027394,Loveseat,Motion,,Leather,2199.99,4279.99,48.6,https://www.slumberland.com/products/contour-leather-reclining-console-loveseat
slumberland,Southern Motion,Southern Motion,Contour Leather Reclining Sofa,QK1027400,Sofa,Motion,,Leather,2199.99,4279.99,48.6,https://www.slumberland.com/products/contour-leather-reclining-sofa
slumberland,Southern Motion,Southern Motion,Contour Leather Reclining Loveseat,QK1027419,Loveseat,Motion,,Leather,2179.99,4249.99,48.7,https://www.slumberland.com/products/contour-leather-reclining-loveseat
slumberland,Southern Motion,Southern Motion,Contour Leather Rocker Recliner,QK1027412,Recliner,Motion,,Leather,1399.99,2399.99,41.7,https://www.slumberland.com/products/contour-leather-rocker-recliner
slumberland,Southern Motion,Southern Motion,Contour Reclining Loveseat,QK1027391,Loveseat,Motion,,Unspecified,1679.99,2519.99,33.3,https://www.slumberland.com/products/contour-reclining-loveseat
slumberland,Southern Motion,Southern Motion,Contour Reclining Console Loveseat,QK1027395,Loveseat,Motion,,Unspecified,1699.99,2549.99,33.3,https://www.slumberland.com/products/contour-reclining-console-loveseat
slumberland,Southern Motion,Southern Motion,Contour Reclining Sofa,QK1027401,Sofa,Motion,,Unspecified,1699.99,2549.99,33.3,https://www.slumberland.com/products/contour-reclining-sofa
slumberland,Southern Motion,Southern Motion,Contour Rocker Recliner,QK1027413,Recliner,Motion,,Unspecified,999.99,1599.99,37.5,https://www.slumberland.com/products/contour-rocker-recliner
slumberland,Southern Motion,Southern Motion,Contour Leather Power+ Next Level Recliner,QK1027416,Recliner,Motion,Power,Leather,1799.99,2699.99,33.3,https://www.slumberland.com/products/contour-leather-power-next-level-recliner
slumberland,Southern Motion,Southern Motion,Contour Leather Power+ Reclining Console Loveseat,QK1027406,Loveseat,Motion,Power,Leather,2699.99,5079.99,46.9,https://www.slumberland.com/products/contour-leather-power-reclining-console-loveseat
slumberland,Southern Motion,Southern Motion,Contour Leather Power+ Reclining Loveseat,QK1027396,Loveseat,Motion,Power,Leather,2679.99,5049.99,46.9,https://www.slumberland.com/products/contour-leather-power-reclining-loveseat
slumberland,Southern Motion,Southern Motion,Contour Leather Power+ Reclining Next Level Loveseat,QK1027397,Loveseat,Motion,Power,Leather,2779.99,5249.99,47.0,https://www.slumberland.com/products/contour-leather-power-reclining-next-level-loveseat
slumberland,Southern Motion,Southern Motion,Contour Leather Power+ Reclining Next Level Console Loveseat,QK1027407,Loveseat,Motion,Power,Leather,2799.99,5279.99,47.0,https://www.slumberland.com/products/contour-leather-power-reclining-next-level-console-loveseat
slumberland,Southern Motion,Southern Motion,Contour Leather Power+ Reclining Sofa,QK1027410,Sofa,Motion,Power,Leather,2699.99,5079.99,46.9,https://www.slumberland.com/products/contour-leather-power-reclining-sofa
slumberland,Southern Motion,Southern Motion,Contour Leather Power+ Reclining Next Level Sofa,QK1027409,Sofa,Motion,Power,Leather,2799.99,5279.99,47.0,https://www.slumberland.com/products/contour-leather-power-reclining-next-level-sofa
slumberland,Southern Motion,Southern Motion,Contour Power+ Next Level Recliner,QK1027418,Recliner,Motion,Power,Unspecified,1399.99,2099.99,33.3,https://www.slumberland.com/products/contour-power-next-level-recliner
slumberland,Southern Motion,Southern Motion,Contour Leather Power+ Rocker Recliner,QK1027417,Recliner,Motion,Power,Leather,1799.99,2949.99,39.0,https://www.slumberland.com/products/contour-leather-power-rocker-recliner-1
slumberland,Southern Motion,Southern Motion,Contour Power+ Reclining Console Loveseat,QK1027408,Loveseat,Motion,Power,Unspecified,1999.99,2999.99,33.3,https://www.slumberland.com/products/contour-power-reclining-console-loveseat-1
slumberland,Southern Motion,Southern Motion,Contour Power+ Reclining Next Level Console Loveseat,QK1026216,Loveseat,Motion,Power,Unspecified,2099.99,3149.99,33.3,https://www.slumberland.com/products/contour-power-reclining-next-level-console-loveseat
slumberland,Southern Motion,Southern Motion,Contour Power+ Reclining Loveseat,QK1027398,Loveseat,Motion,Power,Unspecified,1979.99,2969.99,33.3,https://www.slumberland.com/products/contour-power-reclining-loveseat-1
slumberland,Southern Motion,Southern Motion,Contour Power+ Reclining Next Level Loveseat,QK1027399,Loveseat,Motion,Power,Unspecified,2079.99,3119.99,33.3,https://www.slumberland.com/products/contour-power-reclining-next-level-loveseat
slumberland,Southern Motion,Southern Motion,Contour Power+ Reclining Sofa,QK1026217,Sofa,Motion,Power,Leather,1999.99,2999.99,33.3,https://www.slumberland.com/products/contour-power-reclining-sofa-1
slumberland,Southern Motion,Southern Motion,Contour Power+ Reclining Next Level Sofa,QK1027411,Sofa,Motion,Power,Unspecified,2199.99,3299.99,33.3,https://www.slumberland.com/products/contour-power-reclining-next-level-sofa
slumberland,Southern Motion,Southern Motion,Contour Power+ Rocker Recliner,QK1026215,Recliner,Motion,Power,Unspecified,1399.99,2099.99,33.3,https://www.slumberland.com/products/contour-power-rocker-recliner-1
slumberland,Ashley,Ashley Furniture,Wynnlow 63 Inch TV Stand,QK1027830,Other,Stationary,,Unspecified,289.99,599.99,51.7,https://www.slumberland.com/products/wynnlow-63-inch-tv-stand
slumberland,Ashley,Ashley Furniture,Bolanburg 74 Inch TV Stand,QK1027833,Other,Stationary,,Unspecified,679.99,1349.99,49.6,https://www.slumberland.com/products/bolanburg-74-inch-tv-stand
slumberland,Ashley,Ashley Furniture,Allmaxx Sofa,QK1027847,Sofa,Stationary,,Unspecified,599.99,999.99,40.0,https://www.slumberland.com/products/allmaxx-sofa
slumberland,Ashley,Ashley Furniture,Allmaxx Loveseat,QK1027846,Loveseat,Stationary,,Unspecified,579.99,929.99,37.6,https://www.slumberland.com/products/allmaxx-loveseat
slumberland,Ashley,Ashley Furniture,Bovarian Storage Ottoman,QK1027911,Ottoman,Stationary,,Unspecified,479.99,759.99,36.8,https://www.slumberland.com/products/bovarian-storage-ottoman
slumberland,Ashley,Ashley Furniture,Bovarian 3 Piece Left Sectional,QK1027918,Sectional,Stationary,,Unspecified,1799.99,3499.99,48.6,https://www.slumberland.com/products/bovarian-3-piece-left-sectional
slumberland,Ashley,Ashley Furniture,Bovarian 2 Piece Left Sectional,QK1027917,Sectional,Stationary,,Unspecified,1399.99,2054.99,31.9,https://www.slumberland.com/products/bovarian-2-piece-left-sectional
slumberland,Ashley,Ashley Furniture,Bovarian 3 Piece Right Sectional,QK1027920,Sectional,Stationary,,Unspecified,1799.99,3499.99,48.6,https://www.slumberland.com/products/bovarian-3-piece-right-sectional
slumberland,Ashley,Ashley Furniture,Bovarian 2 Piece Right Sectional,QK1027919,Sectional,Stationary,,Unspecified,1399.99,2054.99,31.9,https://www.slumberland.com/products/bovarian-2-piece-right-sectional
slumberland,Ashley,Ashley Furniture,Willowton 64 Inch Fireplace TV Stand,QK1028100,Other,Stationary,,Unspecified,529.99,1319.98,59.8,https://www.slumberland.com/products/willowton-64-inch-fireplace-tv-stand
slumberland,Ashley,Ashley Furniture,Willowton 64 Inch Infrared Fireplace TV Stand,QK1028093,Other,Stationary,,Unspecified,549.99,1319.98,58.3,https://www.slumberland.com/products/willowton-64-inch-infrared-fireplace-tv-stand
slumberland,Ashley,Ashley Furniture,Trinell 63 Inch Infrared Fireplace TV Stand,QK1028109,Other,Stationary,,Unspecified,549.99,989.99,44.4,https://www.slumberland.com/products/trinell-63-inch-infrared-fireplace-tv-stand
slumberland,Ashley,Ashley Furniture,Trinell 63 Inch TV Stand,4466235,Other,Stationary,,Unspecified,299.99,599.99,50.0,https://www.slumberland.com/products/trinell-63-inch-tv-stand
slumberland,Ashley,Ashley Furniture,Willowton 64 Inch TV Stand,QK1028099,Other,Stationary,,Unspecified,299.99,599.99,50.0,https://www.slumberland.com/products/willowton-64-inch-tv-stand
slumberland,Ashley,Ashley Furniture,Trinell 4 Piece Entertainment Center,QK1028106,Other,Stationary,,Unspecified,789.99,1514.98,47.9,https://www.slumberland.com/products/trinell-4-piece-entertainment-center
slumberland,Ashley,Ashley Furniture,Trinell 4 Piece Infrared Fireplace Entertainment Center,QK1028108,Other,Stationary,,Unspecified,1039.99,1964.98,47.1,https://www.slumberland.com/products/trinell-4-piece-infrared-fireplace-entertainment-center
slumberland,Ashley,Ashley Furniture,Stoneland Power Reclining Sofa,QK1048466,Sofa,Motion,Power,Leather,1299.99,1999.99,35.0,https://www.slumberland.com/products/stoneland-power-reclining-sofa
slumberland,Ashley,Ashley Furniture,Stoneland Rocker Recliner,QK1048465,Recliner,Motion,,Leather,789.99,1189.99,33.6,https://www.slumberland.com/products/stoneland-rocker-recliner
slumberland,Ashley,Ashley Furniture,Stoneland Reclining Console Loveseat,QK1028246,Loveseat,Motion,,Leather,1199.99,1799.99,33.3,https://www.slumberland.com/products/stoneland-reclining-console-loveseat
slumberland,Ashley,Ashley Furniture,Stoneland Reclining Sofa,QK1028245,Sofa,Motion,,Leather,1199.99,1799.99,33.3,https://www.slumberland.com/products/stoneland-reclining-sofa
slumberland,Ashley,Ashley Furniture,Stoneland Power Rocker Recliner,QK1048470,Recliner,Motion,Power,Leather,889.99,1369.99,35.0,https://www.slumberland.com/products/stoneland-power-rocker-recliner
slumberland,Ashley,Ashley Furniture,Stoneland Power Reclining Console Loveseat,QK1028247,Loveseat,Motion,Power,Leather,1299.99,1999.99,35.0,https://www.slumberland.com/products/stoneland-power-reclining-console-loveseat
slumberland,Ashley,Ashley Furniture,Bennox 5 Piece Counter Dining Set,QK1028584,Other,Stationary,,Leather,449.99,899.99,50.0,https://www.slumberland.com/products/bennox-5-piece-counter-dining-set
slumberland,Ashley,Ashley Furniture,Bennox 6 Piece Dining Set,QK1028585,Other,Stationary,,Unspecified,649.99,1199.99,45.8,https://www.slumberland.com/products/bennox-6-piece-dining-set
slumberland,Ashley,Ashley Furniture,Bolanburg Dining Chair,QK1028593,Chair,Stationary,,Fabric,139.99,149.99,6.7,https://www.slumberland.com/products/bolanburg-dining-chair
slumberland,Ashley,Ashley Furniture,Bolanburg Dining Bench,QK1028591,Other,Stationary,,Fabric,239.99,349.99,31.4,https://www.slumberland.com/products/bolanburg-dining-bench
slumberland,Ashley,Ashley Furniture,Bolanburg Counter Dining Bench,QK1028596,Other,Stationary,,Fabric,229.99,399.99,42.5,https://www.slumberland.com/products/bolanburg-counter-dining-bench
slumberland,Ashley,Ashley Furniture,Bolanburg Dining Table,QK1028598,Other,Stationary,,Unspecified,639.99,1299.99,50.8,https://www.slumberland.com/products/bolanburg-dining-table
slumberland,Ashley,Ashley Furniture,Bolanburg Server,QK1028601,Other,Stationary,,Unspecified,999.99,1429.99,30.1,https://www.slumberland.com/products/bolanburg-server
